ev_project,timepoint,load_zone,ev_charge,charging_power,ev_discharge,discharging_power,state_charge_of_ev
Shanghai-Ev,2025-07-22_08:00,Shanghai,1,6.48922,0,0,16280
Shanghai-Ev,2025-07-22_12:00,Shanghai,1,940.936,0,0,18318.1
Shanghai-Ev,2025-07-22_16:00,Shanghai,1,1430.85,0,0,23316.1
Shanghai-Ev,2025-07-22_20:00,Shanghai,0,0,1,1768.76,13976.8
Shanghai-Ev,2025-08-19_00:00,Shanghai,1,3186.75,0,0,26022.5
Shanghai-Ev,2025-08-19_04:00,Shanghai,1,259.569,0,0,26913.1
Shanghai-Ev,2025-08-19_08:00,Shanghai,1,6.48922,0,0,22984.3
Shanghai-Ev,2025-08-19_12:00,Shanghai,0,0,1,940.938,18913
Shanghai-Ev,2025-08-19_16:00,Shanghai,0,0,1,61.0169,15594.1
Shanghai-Ev,2025-08-19_20:00,Shanghai,1,0,0,0,13976.8
Shanghai-Ev,2025-09-20_00:00,Shanghai,1,948.207,0,0,17548
Shanghai-Ev,2025-09-20_04:00,Shanghai,1,211.911,0,0,18257.4
Shanghai-Ev,2025-09-20_08:00,Shanghai,1,6.48922,0,0,14328.7
Shanghai-Ev,2025-09-20_12:00,Shanghai,1,940.936,0,0,17904.2
Shanghai-Ev,2025-09-20_16:00,Shanghai,1,0,0,0,15707.9
Shanghai-Ev,2025-09-20_20:00,Shanghai,1,55.1778,0,0,13976.8
Shanghai-Ev,2025-10-26_00:00,Shanghai,1,1566.8,0,0,25227.5
Shanghai-Ev,2025-10-26_04:00,Shanghai,1,259.569,0,0,26213.9
Shanghai-Ev,2025-10-26_08:00,Shanghai,1,6.48922,0,0,21626.2
Shanghai-Ev,2025-10-26_12:00,Shanghai,1,940.936,0,0,22741.8
Shanghai-Ev,2025-10-26_16:00,Shanghai,0,0,1,1861.81,13976.8
Shanghai-Ev,2025-10-26_20:00,Shanghai,1,1410.73,0,0,19337.6
Shanghai-Ev,2025-11-19_00:00,Shanghai,1,1948.98,0,0,21271.1
Shanghai-Ev,2025-11-19_04:00,Shanghai,1,259.569,0,0,22137.6
Shanghai-Ev,2025-11-19_08:00,Shanghai,1,6.48922,0,0,18867.8
Shanghai-Ev,2025-11-19_12:00,Shanghai,0,0,1,0,18560.3
Shanghai-Ev,2025-11-19_16:00,Shanghai,1,198.846,0,0,16241
Shanghai-Ev,2025-11-19_20:00,Shanghai,0,0,1,0,13976.8
Shanghai-Ev,2025-12-16_00:00,Shanghai,1,2346.52,0,0,22765.8
Shanghai-Ev,2025-12-16_04:00,Shanghai,1,259.569,0,0,23656.3
Shanghai-Ev,2025-12-16_08:00,Shanghai,1,6.48922,0,0,21704.2
Shanghai-Ev,2025-12-16_12:00,Shanghai,1,940.936,0,0,24049.8
Shanghai-Ev,2025-12-16_16:00,Shanghai,0,0,1,1206.44,15270.6
Shanghai-Ev,2025-12-16_20:00,Shanghai,0,0,1,0,13976.8
Zhejiang-Ev,2025-01-22_00:00,Zhejiang,0,0,1,0,23682
Zhejiang-Ev,2025-01-22_04:00,Zhejiang,1,348.265,0,0,24941.2
Zhejiang-Ev,2025-01-22_08:00,Zhejiang,0,0,1,0,18752.7
Zhejiang-Ev,2025-01-22_12:00,Zhejiang,1,1262.46,0,0,22312.4
Zhejiang-Ev,2025-01-22_16:00,Zhejiang,1,3053.49,0,0,28022
Zhejiang-Ev,2025-01-22_20:00,Zhejiang,0,0,1,0,23682
Zhejiang-Ev,2025-02-08_00:00,Zhejiang,1,1862.58,0,0,25680.5
Zhejiang-Ev,2025-02-08_04:00,Zhejiang,1,348.265,0,0,27004
Zhejiang-Ev,2025-02-08_08:00,Zhejiang,0,0,1,0,20815.6
Zhejiang-Ev,2025-02-08_12:00,Zhejiang,0,0,1,0,18752.7
Zhejiang-Ev,2025-02-08_16:00,Zhejiang,1,1240.78,0,0,18752.7
Zhejiang-Ev,2025-02-08_20:00,Zhejiang,1,0,0,0,18752.7
Zhejiang-Ev,2025-03-21_00:00,Zhejiang,1,1130.03,0,0,22854
Zhejiang-Ev,2025-03-21_04:00,Zhejiang,1,348.265,0,0,24113.1
Zhejiang-Ev,2025-03-21_08:00,Zhejiang,1,8.70663,0,0,21494
Zhejiang-Ev,2025-03-21_12:00,Zhejiang,1,1262.46,0,0,23403.4
Zhejiang-Ev,2025-03-21_16:00,Zhejiang,0,0,1,0,22224.7
Zhejiang-Ev,2025-03-21_20:00,Zhejiang,0,0,1,0,18752.7
Zhejiang-Ev,2025-04-11_00:00,Zhejiang,1,726.207,0,0,25433.1
Zhejiang-Ev,2025-04-11_04:00,Zhejiang,1,348.265,0,0,26676.2
Zhejiang-Ev,2025-04-11_08:00,Zhejiang,1,8.70663,0,0,18752.7
Zhejiang-Ev,2025-04-11_12:00,Zhejiang,1,1262.46,0,0,21074.7
Zhejiang-Ev,2025-04-11_16:00,Zhejiang,1,0,0,0,19896
Zhejiang-Ev,2025-04-11_20:00,Zhejiang,1,1558.6,0,0,22780.7
Zhejiang-Ev,2025-05-22_00:00,Zhejiang,1,669.212,0,0,21145.7
Zhejiang-Ev,2025-05-22_04:00,Zhejiang,0,0,1,0,21097.5
Zhejiang-Ev,2025-05-22_08:00,Zhejiang,0,0,1,0,19329.4
Zhejiang-Ev,2025-05-22_12:00,Zhejiang,1,1262.46,0,0,23714.2
Zhejiang-Ev,2025-05-22_16:00,Zhejiang,0,0,1,0,21356.7
Zhejiang-Ev,2025-05-22_20:00,Zhejiang,0,0,1,0,18752.7
Zhejiang-Ev,2025-06-16_00:00,Zhejiang,1,1016.07,0,0,22613.8
Zhejiang-Ev,2025-06-16_04:00,Zhejiang,0,0,1,0,22517.4
Zhejiang-Ev,2025-06-16_08:00,Zhejiang,0,0,1,0,20749.2
Zhejiang-Ev,2025-06-16_12:00,Zhejiang,1,1262.46,0,0,22658.7
Zhejiang-Ev,2025-06-16_16:00,Zhejiang,1,0,0,0,22658.7
Zhejiang-Ev,2025-06-16_20:00,Zhejiang,1,0,0,0,18752.7
Zhejiang-Ev,2025-07-22_00:00,Zhejiang,1,1839.32,0,0,25656.4
Zhejiang-Ev,2025-07-22_04:00,Zhejiang,1,80.5465,0,0,25866.1
Zhejiang-Ev,2025-07-22_08:00,Zhejiang,0,0,1,0,19677.7
Zhejiang-Ev,2025-07-22_12:00,Zhejiang,1,1262.46,0,0,22412.2
Zhejiang-Ev,2025-07-22_16:00,Zhejiang,1,0,0,0,20054.7
Zhejiang-Ev,2025-07-22_20:00,Zhejiang,0,0,1,0,18752.7
Zhejiang-Ev,2025-08-19_00:00,Zhejiang,1,4753.82,0,0,47135.7
Zhejiang-Ev,2025-08-19_04:00,Zhejiang,1,348.265,0,0,48427
Zhejiang-Ev,2025-08-19_08:00,Zhejiang,1,8.70663,0,0,45807.9
Zhejiang-Ev,2025-08-19_12:00,Zhejiang,1,1262.46,0,0,48542.4
Zhejiang-Ev,2025-08-19_16:00,Zhejiang,0,0,1,6416.02,18752.7
Zhejiang-Ev,2025-08-19_20:00,Zhejiang,1,3863.1,0,0,29092.6
Zhejiang-Ev,2025-09-20_00:00,Zhejiang,1,652.292,0,0,21102.9
Zhejiang-Ev,2025-09-20_04:00,Zhejiang,1,348.265,0,0,22410.2
Zhejiang-Ev,2025-09-20_08:00,Zhejiang,0,0,1,0,21526.1
Zhejiang-Ev,2025-09-20_12:00,Zhejiang,1,1262.46,0,0,23435.6
Zhejiang-Ev,2025-09-20_16:00,Zhejiang,1,0,0,0,20488.7
Zhejiang-Ev,2025-09-20_20:00,Zhejiang,0,0,1,0,18752.7
Zhejiang-Ev,2025-10-26_00:00,Zhejiang,1,0,0,0,21529.8
Zhejiang-Ev,2025-10-26_04:00,Zhejiang,1,279.379,0,0,22527.1
Zhejiang-Ev,2025-10-26_08:00,Zhejiang,1,8.70663,0,0,20792.1
Zhejiang-Ev,2025-10-26_12:00,Zhejiang,1,1262.46,0,0,22289
Zhejiang-Ev,2025-10-26_16:00,Zhejiang,0,0,1,0,18752.7
Zhejiang-Ev,2025-10-26_20:00,Zhejiang,1,884.49,0,0,21679.8
Zhejiang-Ev,2025-11-19_00:00,Zhejiang,1,1736.28,0,0,26333.3
Zhejiang-Ev,2025-11-19_04:00,Zhejiang,1,348.265,0,0,27560.2
Zhejiang-Ev,2025-11-19_08:00,Zhejiang,1,8.70663,0,0,18752.7
Zhejiang-Ev,2025-11-19_12:00,Zhejiang,1,1262.46,0,0,22725
Zhejiang-Ev,2025-11-19_16:00,Zhejiang,1,350.557,0,0,18752.7
Zhejiang-Ev,2025-11-19_20:00,Zhejiang,1,1206.1,0,0,19864
Zhejiang-Ev,2025-12-16_00:00,Zhejiang,1,1806.82,0,0,25597.2
Zhejiang-Ev,2025-12-16_04:00,Zhejiang,1,348.265,0,0,26856.3
Zhejiang-Ev,2025-12-16_08:00,Zhejiang,1,8.70663,0,0,20701
Zhejiang-Ev,2025-12-16_12:00,Zhejiang,1,1262.46,0,0,23435.6
Zhejiang-Ev,2025-12-16_16:00,Zhejiang,1,0,0,0,20488.7
Zhejiang-Ev,2025-12-16_20:00,Zhejiang,0,0,1,0,18752.7
Beijing-Ev,2025-01-22_00:00,Beijing,1,1458.52,0,0,15465.5
Beijing-Ev,2025-01-22_04:00,Beijing,1,185.133,0,0,16134.8
Beijing-Ev,2025-01-22_08:00,Beijing,1,4.62832,0,0,14742.5
Beijing-Ev,2025-01-22_12:00,Beijing,1,668.782,0,0,17064.6
Beijing-Ev,2025-01-22_16:00,Beijing,0,0,1,685.907,14321
Beijing-Ev,2025-01-22_20:00,Beijing,0,0,1,511.312,9968.69
Beijing-Ev,2025-02-08_00:00,Beijing,1,1720.17,0,0,16448.4
Beijing-Ev,2025-02-08_04:00,Beijing,1,185.133,0,0,17066.4
Beijing-Ev,2025-02-08_08:00,Beijing,1,4.62832,0,0,13794.4
Beijing-Ev,2025-02-08_12:00,Beijing,1,671.106,0,0,16344.6
Beijing-Ev,2025-02-08_16:00,Beijing,0,0,1,321.552,12865.2
Beijing-Ev,2025-02-08_20:00,Beijing,0,0,1,378.082,9968.69
Beijing-Ev,2025-03-21_00:00,Beijing,1,1387.24,0,0,15160.4
Beijing-Ev,2025-03-21_04:00,Beijing,1,185.133,0,0,15778.5
Beijing-Ev,2025-03-21_08:00,Beijing,1,4.62832,0,0,12506.4
Beijing-Ev,2025-03-21_12:00,Beijing,1,0,0,0,11848.5
Beijing-Ev,2025-03-21_16:00,Beijing,1,0,0,0,9968.69
Beijing-Ev,2025-03-21_20:00,Beijing,1,242.846,0,0,9968.69
Beijing-Ev,2025-04-11_00:00,Beijing,1,1484.77,0,0,16898
Beijing-Ev,2025-04-11_04:00,Beijing,1,185.133,0,0,17541.7
Beijing-Ev,2025-04-11_08:00,Beijing,1,4.62832,0,0,13329.7
Beijing-Ev,2025-04-11_12:00,Beijing,1,671.106,0,0,15441.3
Beijing-Ev,2025-04-11_16:00,Beijing,0,0,1,584.888,9968.69
Beijing-Ev,2025-04-11_20:00,Beijing,1,475.133,0,0,11312.8
Beijing-Ev,2025-05-22_00:00,Beijing,1,220.587,0,0,15036.3
Beijing-Ev,2025-05-22_04:00,Beijing,0,0,1,27.7134,14925.5
Beijing-Ev,2025-05-22_08:00,Beijing,1,4.62832,0,0,11183.4
Beijing-Ev,2025-05-22_12:00,Beijing,1,257.464,0,0,9968.69
Beijing-Ev,2025-05-22_16:00,Beijing,1,1978.71,0,0,15921.3
Beijing-Ev,2025-05-22_20:00,Beijing,0,0,1,425.097,14220.9
Beijing-Ev,2025-06-16_00:00,Beijing,1,656.916,0,0,12408
Beijing-Ev,2025-06-16_04:00,Beijing,0,0,1,0,12373.8
Beijing-Ev,2025-06-16_08:00,Beijing,0,0,1,0,11433.9
Beijing-Ev,2025-06-16_12:00,Beijing,1,144.613,0,0,10667.6
Beijing-Ev,2025-06-16_16:00,Beijing,1,826.486,0,0,12868.3
Beijing-Ev,2025-06-16_20:00,Beijing,0,0,1,148.15,9968.69
Beijing-Ev,2025-07-22_00:00,Beijing,1,2100.33,0,0,17870.2
Beijing-Ev,2025-07-22_04:00,Beijing,1,185.133,0,0,18513.9
Beijing-Ev,2025-07-22_08:00,Beijing,1,4.62832,0,0,15241.8
Beijing-Ev,2025-07-22_12:00,Beijing,0,0,1,0,14145.3
Beijing-Ev,2025-07-22_16:00,Beijing,0,0,1,211.757,12045
Beijing-Ev,2025-07-22_20:00,Beijing,1,0,0,0,9968.69
Beijing-Ev,2025-08-19_00:00,Beijing,1,697.097,0,0,13838.7
Beijing-Ev,2025-08-19_04:00,Beijing,0,0,1,27.7134,13710.7
Beijing-Ev,2025-08-19_08:00,Beijing,1,4.62832,0,0,9968.69
Beijing-Ev,2025-08-19_12:00,Beijing,1,671.106,0,0,11641.6
Beijing-Ev,2025-08-19_16:00,Beijing,1,1196.55,0,0,13995.4
Beijing-Ev,2025-08-19_20:00,Beijing,0,0,1,511.312,11258
Beijing-Ev,2025-09-20_00:00,Beijing,1,1482.56,0,0,15591
Beijing-Ev,2025-09-20_04:00,Beijing,1,0,0,0,15514.1
Beijing-Ev,2025-09-20_08:00,Beijing,0,0,1,0,13164.4
Beijing-Ev,2025-09-20_12:00,Beijing,0,0,1,0,11848.5
Beijing-Ev,2025-09-20_16:00,Beijing,1,0,0,0,9968.69
Beijing-Ev,2025-09-20_20:00,Beijing,0,0,1,0,9968.69
Beijing-Ev,2025-10-26_00:00,Beijing,1,15.9514,0,0,10834
Beijing-Ev,2025-10-26_04:00,Beijing,1,37.6106,0,0,10908.6
Beijing-Ev,2025-10-26_08:00,Beijing,0,0,1,0,9968.69
Beijing-Ev,2025-10-26_12:00,Beijing,1,671.106,0,0,11203
Beijing-Ev,2025-10-26_16:00,Beijing,1,392.124,0,0,11753.2
Beijing-Ev,2025-10-26_20:00,Beijing,0,0,1,0,10830.4
Beijing-Ev,2025-11-19_00:00,Beijing,1,1112.2,0,0,14172.3
Beijing-Ev,2025-11-19_04:00,Beijing,1,185.133,0,0,14798.9
Beijing-Ev,2025-11-19_08:00,Beijing,1,0.462815,0,0,14330.7
Beijing-Ev,2025-11-19_12:00,Beijing,1,618.619,0,0,15584.9
Beijing-Ev,2025-11-19_16:00,Beijing,0,0,1,515.113,11957.9
Beijing-Ev,2025-11-19_20:00,Beijing,0,0,1,35.8981,9968.69
Beijing-Ev,2025-12-16_00:00,Beijing,1,1652.35,0,0,16179.2
Beijing-Ev,2025-12-16_04:00,Beijing,1,185.133,0,0,16822.9
Beijing-Ev,2025-12-16_08:00,Beijing,1,4.62832,0,0,16370.6
Beijing-Ev,2025-12-16_12:00,Beijing,1,410.602,0,0,16834.3
Beijing-Ev,2025-12-16_16:00,Beijing,0,0,1,685.907,10957.7
Beijing-Ev,2025-12-16_20:00,Beijing,0,0,1,16.5404,9968.69
Hebei-Ev,2025-01-22_00:00,Hebei,1,1172.53,0,0,17785.2
Hebei-Ev,2025-01-22_04:00,Hebei,1,113.642,0,0,18169.8
Hebei-Ev,2025-01-22_08:00,Hebei,0,0,1,0,16727.4
Hebei-Ev,2025-01-22_12:00,Hebei,1,411.951,0,0,17754.4
Hebei-Ev,2025-01-22_16:00,Hebei,0,0,1,2812.64,6119.16
Hebei-Ev,2025-01-22_20:00,Hebei,1,2096.69,0,0,13378.5
Hebei-Ev,2025-02-08_00:00,Hebei,1,1551.21,0,0,19245.1
Hebei-Ev,2025-02-08_04:00,Hebei,1,113.642,0,0,19677
Hebei-Ev,2025-02-08_08:00,Hebei,1,2.84104,0,0,16803
Hebei-Ev,2025-02-08_12:00,Hebei,1,411.951,0,0,18099.2
Hebei-Ev,2025-02-08_16:00,Hebei,0,0,1,2562.29,6119.16
Hebei-Ev,2025-02-08_20:00,Hebei,1,2096.69,0,0,13378.5
Hebei-Ev,2025-03-21_00:00,Hebei,1,0,0,0,7968.24
Hebei-Ev,2025-03-21_04:00,Hebei,0,0,1,0,7957.75
Hebei-Ev,2025-03-21_08:00,Hebei,0,0,1,0,6515.38
Hebei-Ev,2025-03-21_12:00,Hebei,1,411.951,0,0,7273.06
Hebei-Ev,2025-03-21_16:00,Hebei,0,0,1,0,6119.16
Hebei-Ev,2025-03-21_20:00,Hebei,1,488.44,0,0,7975.23
Hebei-Ev,2025-04-11_00:00,Hebei,1,1185.34,0,0,18237.7
Hebei-Ev,2025-04-11_04:00,Hebei,0,0,1,0,18216.7
Hebei-Ev,2025-04-11_08:00,Hebei,1,2.84104,0,0,17650.6
Hebei-Ev,2025-04-11_12:00,Hebei,1,411.951,0,0,18139
Hebei-Ev,2025-04-11_16:00,Hebei,0,0,1,2812.64,6119.16
Hebei-Ev,2025-04-11_20:00,Hebei,1,2096.69,0,0,13803.3
Hebei-Ev,2025-05-22_00:00,Hebei,1,443.272,0,0,7796.6
Hebei-Ev,2025-05-22_04:00,Hebei,0,0,1,113.642,7294.83
Hebei-Ev,2025-05-22_08:00,Hebei,1,2.84104,0,0,6440.2
Hebei-Ev,2025-05-22_12:00,Hebei,1,411.951,0,0,6928.64
Hebei-Ev,2025-05-22_16:00,Hebei,0,0,1,0,6544.01
Hebei-Ev,2025-05-22_20:00,Hebei,1,0,0,0,6119.16
Hebei-Ev,2025-06-16_00:00,Hebei,0,0,1,85.6328,12717.8
Hebei-Ev,2025-06-16_04:00,Hebei,0,0,1,113.642,12242.2
Hebei-Ev,2025-06-16_08:00,Hebei,1,2.84104,0,0,11099.1
Hebei-Ev,2025-06-16_12:00,Hebei,1,411.951,0,0,12395.3
Hebei-Ev,2025-06-16_16:00,Hebei,0,0,1,1472.87,6119.16
Hebei-Ev,2025-06-16_20:00,Hebei,1,2096.69,0,0,13095.3
Hebei-Ev,2025-07-22_00:00,Hebei,0,0,1,0,7711.89
Hebei-Ev,2025-07-22_04:00,Hebei,1,113.642,0,0,8138.49
Hebei-Ev,2025-07-22_08:00,Hebei,0,0,1,0,6119.16
Hebei-Ev,2025-07-22_12:00,Hebei,1,172.073,0,0,6503.8
Hebei-Ev,2025-07-22_16:00,Hebei,0,0,1,0,6119.16
Hebei-Ev,2025-07-22_20:00,Hebei,1,724.638,0,0,7739.87
Hebei-Ev,2025-08-19_00:00,Hebei,0,0,1,0,7743.06
Hebei-Ev,2025-08-19_04:00,Hebei,0,0,1,113.642,7262.27
Hebei-Ev,2025-08-19_08:00,Hebei,1,2.84104,0,0,6119.16
Hebei-Ev,2025-08-19_12:00,Hebei,1,411.951,0,0,6607.6
Hebei-Ev,2025-08-19_16:00,Hebei,1,940.626,0,0,8451.13
Hebei-Ev,2025-08-19_20:00,Hebei,0,0,1,0,7743.06
Hebei-Ev,2025-09-20_00:00,Hebei,1,19.5785,0,0,6821.69
Hebei-Ev,2025-09-20_04:00,Hebei,1,113.642,0,0,7243.03
Hebei-Ev,2025-09-20_08:00,Hebei,1,2.84104,0,0,7253.83
Hebei-Ev,2025-09-20_12:00,Hebei,0,0,1,0,6311.48
Hebei-Ev,2025-09-20_16:00,Hebei,0,0,1,0,6119.16
Hebei-Ev,2025-09-20_20:00,Hebei,1,554.53,0,0,6810.23
Hebei-Ev,2025-10-26_00:00,Hebei,1,1523.04,0,0,18833.9
Hebei-Ev,2025-10-26_04:00,Hebei,0,0,1,113.642,18332.1
Hebei-Ev,2025-10-26_08:00,Hebei,1,2.84104,0,0,17189
Hebei-Ev,2025-10-26_12:00,Hebei,1,411.951,0,0,17946.7
Hebei-Ev,2025-10-26_16:00,Hebei,0,0,1,2812.64,6119.16
Hebei-Ev,2025-10-26_20:00,Hebei,1,2096.69,0,0,13095.3
Hebei-Ev,2025-11-19_00:00,Hebei,1,1372.39,0,0,17372.3
Hebei-Ev,2025-11-19_04:00,Hebei,1,113.642,0,0,17793.6
Hebei-Ev,2025-11-19_08:00,Hebei,1,2.84104,0,0,16073.6
Hebei-Ev,2025-11-19_12:00,Hebei,1,411.951,0,0,17369.7
Hebei-Ev,2025-11-19_16:00,Hebei,0,0,1,2812.64,6119.16
Hebei-Ev,2025-11-19_20:00,Hebei,1,1827.28,0,0,12213.1
Hebei-Ev,2025-12-16_00:00,Hebei,1,1551.21,0,0,19075.5
Hebei-Ev,2025-12-16_04:00,Hebei,1,113.642,0,0,19496.9
Hebei-Ev,2025-12-16_08:00,Hebei,1,2.84104,0,0,17488.3
Hebei-Ev,2025-12-16_12:00,Hebei,0,0,1,411.953,15167.4
Hebei-Ev,2025-12-16_16:00,Hebei,0,0,1,1781.28,6119.16
Hebei-Ev,2025-12-16_20:00,Hebei,1,2096.69,0,0,13236.9
Shandong-Ev,2025-01-22_00:00,Shandong,1,1970.01,0,0,20089.5
Shandong-Ev,2025-01-22_04:00,Shandong,0,0,1,0,20056.9
Shandong-Ev,2025-01-22_08:00,Shandong,0,0,1,0,14672.5
Shandong-Ev,2025-01-22_12:00,Shandong,1,854.342,0,0,15964.6
Shandong-Ev,2025-01-22_16:00,Shandong,0,0,1,0,13571.6
Shandong-Ev,2025-01-22_20:00,Shandong,1,0,0,0,12690.5
Shandong-Ev,2025-02-08_00:00,Shandong,1,203.926,0,0,13363.9
Shandong-Ev,2025-02-08_04:00,Shandong,0,0,1,0,13255.1
Shandong-Ev,2025-02-08_08:00,Shandong,1,5.89202,0,0,13277.5
Shandong-Ev,2025-02-08_12:00,Shandong,1,527.757,0,0,13887
Shandong-Ev,2025-02-08_16:00,Shandong,0,0,1,0,12690.5
Shandong-Ev,2025-02-08_20:00,Shandong,1,77.288,0,0,12690.5
Shandong-Ev,2025-03-21_00:00,Shandong,1,1266.97,0,0,17476
Shandong-Ev,2025-03-21_04:00,Shandong,0,0,1,0,17454.2
Shandong-Ev,2025-03-21_08:00,Shandong,1,5.89202,0,0,12690.5
Shandong-Ev,2025-03-21_12:00,Shandong,1,514.299,0,0,12690.5
Shandong-Ev,2025-03-21_16:00,Shandong,1,839.672,0,0,12690.5
Shandong-Ev,2025-03-21_20:00,Shandong,1,618.304,0,0,12690.5
Shandong-Ev,2025-04-11_00:00,Shandong,1,1700.93,0,0,19154
Shandong-Ev,2025-04-11_04:00,Shandong,0,0,1,0,19056.1
Shandong-Ev,2025-04-11_08:00,Shandong,0,0,1,0,13671.7
Shandong-Ev,2025-04-11_12:00,Shandong,1,854.342,0,0,14684.7
Shandong-Ev,2025-04-11_16:00,Shandong,0,0,1,0,12690.5
Shandong-Ev,2025-04-11_20:00,Shandong,1,309.152,0,0,12690.5
Shandong-Ev,2025-05-22_00:00,Shandong,1,1493.73,0,0,18279.7
Shandong-Ev,2025-05-22_04:00,Shandong,0,0,1,0.00078,18257.9
Shandong-Ev,2025-05-22_08:00,Shandong,1,5.89202,0,0,16485.5
Shandong-Ev,2025-05-22_12:00,Shandong,1,854.342,0,0,18336
Shandong-Ev,2025-05-22_16:00,Shandong,0,0,1,0.019305,14746.4
Shandong-Ev,2025-05-22_20:00,Shandong,1,0,0,0,12690.5
Shandong-Ev,2025-06-16_00:00,Shandong,1,0,0,0,16818.4
Shandong-Ev,2025-06-16_04:00,Shandong,0,0,1,0,16720.5
Shandong-Ev,2025-06-16_08:00,Shandong,1,5.89202,0,0,15546.3
Shandong-Ev,2025-06-16_12:00,Shandong,1,854.342,0,0,16280.1
Shandong-Ev,2025-06-16_16:00,Shandong,1,0,0,0,12690.5
Shandong-Ev,2025-06-16_20:00,Shandong,1,1704.58,0,0,16818.4
Shandong-Ev,2025-07-22_00:00,Shandong,1,747.131,0,0,20135.7
Shandong-Ev,2025-07-22_04:00,Shandong,1,125.425,0,0,20525.3
Shandong-Ev,2025-07-22_08:00,Shandong,1,5.89202,0,0,15163.3
Shandong-Ev,2025-07-22_12:00,Shandong,0,0,1,0,13488.2
Shandong-Ev,2025-07-22_16:00,Shandong,1,0,0,0,12690.5
Shandong-Ev,2025-07-22_20:00,Shandong,1,1776.06,0,0,17383.7
Shandong-Ev,2025-08-19_00:00,Shandong,1,0,0,0,13312.1
Shandong-Ev,2025-08-19_04:00,Shandong,0,0,1,0,13290.4
Shandong-Ev,2025-08-19_08:00,Shandong,1,5.89202,0,0,13312.8
Shandong-Ev,2025-08-19_12:00,Shandong,1,854.342,0,0,16280.1
Shandong-Ev,2025-08-19_16:00,Shandong,1,0,0,0,12690.5
Shandong-Ev,2025-08-19_20:00,Shandong,1,163.593,0,0,13312.1
Shandong-Ev,2025-09-20_00:00,Shandong,1,1915.22,0,0,19953.8
Shandong-Ev,2025-09-20_04:00,Shandong,1,0,0,0,19921.2
Shandong-Ev,2025-09-20_08:00,Shandong,1,5.89202,0,0,13960.9
Shandong-Ev,2025-09-20_12:00,Shandong,0,0,1,0,12844.2
Shandong-Ev,2025-09-20_16:00,Shandong,0,0,1,0,12844.2
Shandong-Ev,2025-09-20_20:00,Shandong,1,114.136,0,0,12690.5
Shandong-Ev,2025-10-26_00:00,Shandong,1,169.676,0,0,13277.3
Shandong-Ev,2025-10-26_04:00,Shandong,0,0,1,0,13266.4
Shandong-Ev,2025-10-26_08:00,Shandong,1,5.89202,0,0,12690.5
Shandong-Ev,2025-10-26_12:00,Shandong,1,854.342,0,0,15378.6
Shandong-Ev,2025-10-26_16:00,Shandong,1,0,0,0,13783.2
Shandong-Ev,2025-10-26_20:00,Shandong,1,253.452,0,0,12690.5
Shandong-Ev,2025-11-19_00:00,Shandong,1,0,0,0,13288.1
Shandong-Ev,2025-11-19_04:00,Shandong,0,0,1,0,13266.4
Shandong-Ev,2025-11-19_08:00,Shandong,1,5.89202,0,0,12690.5
Shandong-Ev,2025-11-19_12:00,Shandong,1,472.315,0,0,13089.3
Shandong-Ev,2025-11-19_16:00,Shandong,0,0,1,0,12690.5
Shandong-Ev,2025-11-19_20:00,Shandong,1,883.397,0,0,13404.2
Shandong-Ev,2025-12-16_00:00,Shandong,1,0,0,0,14539.7
Shandong-Ev,2025-12-16_04:00,Shandong,0,0,1,0,14485.3
Shandong-Ev,2025-12-16_08:00,Shandong,0,0,1,0,12690.5
Shandong-Ev,2025-12-16_12:00,Shandong,1,854.342,0,0,15937
Shandong-Ev,2025-12-16_16:00,Shandong,0,0,1,0.019305,13543.9
Shandong-Ev,2025-12-16_20:00,Shandong,1,969.102,0,0,14583.2
Shanxi-Ev,2025-01-22_00:00,Shanxi,1,0,0,0,4006.38
Shanxi-Ev,2025-01-22_04:00,Shanxi,1,68.984,0,0,4239.86
Shanxi-Ev,2025-01-22_08:00,Shanxi,0,0,1,0,3714.52
Shanxi-Ev,2025-01-22_12:00,Shanxi,1,125.4,0,0,4191.04
Shanxi-Ev,2025-01-22_16:00,Shanxi,0,0,1,0,4191.04
Shanxi-Ev,2025-01-22_20:00,Shanxi,0,0,1,0,4019.11
Shanxi-Ev,2025-02-08_00:00,Shanxi,1,235.719,0,0,4601.76
Shanxi-Ev,2025-02-08_04:00,Shanxi,0,0,1,0,4601.76
Shanxi-Ev,2025-02-08_08:00,Shanxi,0,0,1,0,4076.42
Shanxi-Ev,2025-02-08_12:00,Shanxi,0,0,1,0,3831.26
Shanxi-Ev,2025-02-08_16:00,Shanxi,1,0,0,0,3714.52
Shanxi-Ev,2025-02-08_20:00,Shanxi,0,0,1,0,3714.52
Shanxi-Ev,2025-03-21_00:00,Shanxi,1,495.456,0,0,5567.54
Shanxi-Ev,2025-03-21_04:00,Shanxi,1,0,0,0,5542.07
Shanxi-Ev,2025-03-21_08:00,Shanxi,0,0,1,0,4316.27
Shanxi-Ev,2025-03-21_12:00,Shanxi,0,0,1,0,4316.27
Shanxi-Ev,2025-03-21_16:00,Shanxi,0,0,1,0,4316.27
Shanxi-Ev,2025-03-21_20:00,Shanxi,0,0,1,0,3714.52
Shanxi-Ev,2025-04-11_00:00,Shanxi,1,458.103,0,0,5412.86
Shanxi-Ev,2025-04-11_04:00,Shanxi,0,0,1,0,5400.13
