GENERATION_PROJECT,timepoints,dispatch_slack_up
Shandong-Hydro_Nonpumped-2022,2025.07.22.00,1333.31
Shandong-Hydro_Nonpumped-2022,2025.07.22.04,1333.31
Shandong-Hydro_Nonpumped-2022,2025.07.22.08,125.595
Shandong-Hydro_Nonpumped-2022,2025.07.22.12,0
Shandong-Hydro_Nonpumped-2022,2025.07.22.16,211.491
Shandong-Hydro_Nonpumped-2022,2025.07.22.20,0
Shandong-Hydro_Nonpumped-2022,2025.08.19.00,0
Shandong-Hydro_Nonpumped-2022,2025.08.19.04,0
Shandong-Hydro_Nonpumped-2022,2025.08.19.08,27.36
Shandong-Hydro_Nonpumped-2022,2025.08.19.12,0
Shandong-Hydro_Nonpumped-2022,2025.08.19.16,0
Shandong-Hydro_Nonpumped-2022,2025.08.19.20,0
Shandong-Hydro_Nonpumped-2022,2025.09.20.00,0
Shandong-Hydro_Nonpumped-2022,2025.09.20.04,27.36
Shandong-Hydro_Nonpumped-2022,2025.09.20.08,0
Shandong-Hydro_Nonpumped-2022,2025.09.20.12,0
Shandong-Hydro_Nonpumped-2022,2025.09.20.16,0
Shandong-Hydro_Nonpumped-2022,2025.09.20.20,0
Shandong-Hydro_Nonpumped-2022,2025.10.26.00,0
Shandong-Hydro_Nonpumped-2022,2025.10.26.04,0
Shandong-Hydro_Nonpumped-2022,2025.10.26.08,743.594
Shandong-Hydro_Nonpumped-2022,2025.10.26.12,1249.05
Shandong-Hydro_Nonpumped-2022,2025.10.26.16,0
Shandong-Hydro_Nonpumped-2022,2025.10.26.20,0
Shandong-Hydro_Nonpumped-2022,2025.11.19.00,1610.87
Shandong-Hydro_Nonpumped-2022,2025.11.19.04,1501.79
Shandong-Hydro_Nonpumped-2022,2025.11.19.08,0
Shandong-Hydro_Nonpumped-2022,2025.11.19.12,1610.87
Shandong-Hydro_Nonpumped-2022,2025.11.19.16,0
Shandong-Hydro_Nonpumped-2022,2025.11.19.20,1610.87
Shandong-Hydro_Nonpumped-2022,2025.12.16.00,1588.08
Shandong-Hydro_Nonpumped-2022,2025.12.16.04,1823.01
Shandong-Hydro_Nonpumped-2022,2025.12.16.08,1823.01
Shandong-Hydro_Nonpumped-2022,2025.12.16.12,1823.01
Shandong-Hydro_Nonpumped-2022,2025.12.16.16,0
Shandong-Hydro_Nonpumped-2022,2025.12.16.20,1823.01
Shandong-Nuclear-2022,2025.01.22.00,0
Shandong-Nuclear-2022,2025.01.22.04,0
Shandong-Nuclear-2022,2025.01.22.08,0
Shandong-Nuclear-2022,2025.01.22.12,0
Shandong-Nuclear-2022,2025.01.22.16,0
Shandong-Nuclear-2022,2025.01.22.20,0
Shandong-Nuclear-2022,2025.02.08.00,0
Shandong-Nuclear-2022,2025.02.08.04,0
Shandong-Nuclear-2022,2025.02.08.08,0
Shandong-Nuclear-2022,2025.02.08.12,0
Shandong-Nuclear-2022,2025.02.08.16,0
Shandong-Nuclear-2022,2025.02.08.20,0
Shandong-Nuclear-2022,2025.03.21.00,0
Shandong-Nuclear-2022,2025.03.21.04,0
Shandong-Nuclear-2022,2025.03.21.08,0
Shandong-Nuclear-2022,2025.03.21.12,0
Shandong-Nuclear-2022,2025.03.21.16,0
Shandong-Nuclear-2022,2025.03.21.20,0
Shandong-Nuclear-2022,2025.04.11.00,0
Shandong-Nuclear-2022,2025.04.11.04,0
Shandong-Nuclear-2022,2025.04.11.08,0
Shandong-Nuclear-2022,2025.04.11.12,0
Shandong-Nuclear-2022,2025.04.11.16,0
Shandong-Nuclear-2022,2025.04.11.20,0
Shandong-Nuclear-2022,2025.05.22.00,0
Shandong-Nuclear-2022,2025.05.22.04,0
Shandong-Nuclear-2022,2025.05.22.08,0
Shandong-Nuclear-2022,2025.05.22.12,0
Shandong-Nuclear-2022,2025.05.22.16,0
Shandong-Nuclear-2022,2025.05.22.20,0
Shandong-Nuclear-2022,2025.06.16.00,0
Shandong-Nuclear-2022,2025.06.16.04,0
Shandong-Nuclear-2022,2025.06.16.08,0
Shandong-Nuclear-2022,2025.06.16.12,0
Shandong-Nuclear-2022,2025.06.16.16,0
Shandong-Nuclear-2022,2025.06.16.20,0
Shandong-Nuclear-2022,2025.07.22.00,0
Shandong-Nuclear-2022,2025.07.22.04,0
Shandong-Nuclear-2022,2025.07.22.08,0
Shandong-Nuclear-2022,2025.07.22.12,0
Shandong-Nuclear-2022,2025.07.22.16,0
Shandong-Nuclear-2022,2025.07.22.20,0
Shandong-Nuclear-2022,2025.08.19.00,0
Shandong-Nuclear-2022,2025.08.19.04,0
Shandong-Nuclear-2022,2025.08.19.08,0
Shandong-Nuclear-2022,2025.08.19.12,0
Shandong-Nuclear-2022,2025.08.19.16,0
Shandong-Nuclear-2022,2025.08.19.20,0
Shandong-Nuclear-2022,2025.09.20.00,0
Shandong-Nuclear-2022,2025.09.20.04,0
Shandong-Nuclear-2022,2025.09.20.08,0
Shandong-Nuclear-2022,2025.09.20.12,0
Shandong-Nuclear-2022,2025.09.20.16,0
Shandong-Nuclear-2022,2025.09.20.20,0
Shandong-Nuclear-2022,2025.10.26.00,0
Shandong-Nuclear-2022,2025.10.26.04,0
Shandong-Nuclear-2022,2025.10.26.08,0
Shandong-Nuclear-2022,2025.10.26.12,0
Shandong-Nuclear-2022,2025.10.26.16,0
Shandong-Nuclear-2022,2025.10.26.20,0
Shandong-Nuclear-2022,2025.11.19.00,0
Shandong-Nuclear-2022,2025.11.19.04,0
Shandong-Nuclear-2022,2025.11.19.08,0
Shandong-Nuclear-2022,2025.11.19.12,0
Shandong-Nuclear-2022,2025.11.19.16,0
Shandong-Nuclear-2022,2025.11.19.20,0
Shandong-Nuclear-2022,2025.12.16.00,0
Shandong-Nuclear-2022,2025.12.16.04,0
Shandong-Nuclear-2022,2025.12.16.08,0
Shandong-Nuclear-2022,2025.12.16.12,0
Shandong-Nuclear-2022,2025.12.16.16,0
Shandong-Nuclear-2022,2025.12.16.20,0
Shandong-PV-2022,2025.01.22.00,0
Shandong-PV-2022,2025.01.22.04,0
Shandong-PV-2022,2025.01.22.08,0
Shandong-PV-2022,2025.01.22.12,0
Shandong-PV-2022,2025.01.22.16,0
Shandong-PV-2022,2025.01.22.20,0
Shandong-PV-2022,2025.02.08.00,0
Shandong-PV-2022,2025.02.08.04,0
Shandong-PV-2022,2025.02.08.08,0
Shandong-PV-2022,2025.02.08.12,0
Shandong-PV-2022,2025.02.08.16,0
Shandong-PV-2022,2025.02.08.20,0
Shandong-PV-2022,2025.03.21.00,0
Shandong-PV-2022,2025.03.21.04,0
Shandong-PV-2022,2025.03.21.08,0
Shandong-PV-2022,2025.03.21.12,0
Shandong-PV-2022,2025.03.21.16,0
Shandong-PV-2022,2025.03.21.20,0
Shandong-PV-2022,2025.04.11.00,0
Shandong-PV-2022,2025.04.11.04,0
Shandong-PV-2022,2025.04.11.08,0
Shandong-PV-2022,2025.04.11.12,0
Shandong-PV-2022,2025.04.11.16,0
Shandong-PV-2022,2025.04.11.20,0
Shandong-PV-2022,2025.05.22.00,0
Shandong-PV-2022,2025.05.22.04,0
Shandong-PV-2022,2025.05.22.08,0
Shandong-PV-2022,2025.05.22.12,0
Shandong-PV-2022,2025.05.22.16,0
Shandong-PV-2022,2025.05.22.20,0
Shandong-PV-2022,2025.06.16.00,0
Shandong-PV-2022,2025.06.16.04,0
Shandong-PV-2022,2025.06.16.08,0
Shandong-PV-2022,2025.06.16.12,0
Shandong-PV-2022,2025.06.16.16,0
Shandong-PV-2022,2025.06.16.20,0
Shandong-PV-2022,2025.07.22.00,0
Shandong-PV-2022,2025.07.22.04,0
Shandong-PV-2022,2025.07.22.08,0
Shandong-PV-2022,2025.07.22.12,0
Shandong-PV-2022,2025.07.22.16,0
Shandong-PV-2022,2025.07.22.20,0
Shandong-PV-2022,2025.08.19.00,0
Shandong-PV-2022,2025.08.19.04,0
Shandong-PV-2022,2025.08.19.08,0
Shandong-PV-2022,2025.08.19.12,0
Shandong-PV-2022,2025.08.19.16,0
Shandong-PV-2022,2025.08.19.20,0
Shandong-PV-2022,2025.09.20.00,0
Shandong-PV-2022,2025.09.20.04,0
Shandong-PV-2022,2025.09.20.08,0
Shandong-PV-2022,2025.09.20.12,0
Shandong-PV-2022,2025.09.20.16,0
Shandong-PV-2022,2025.09.20.20,0
Shandong-PV-2022,2025.10.26.00,0
Shandong-PV-2022,2025.10.26.04,0
Shandong-PV-2022,2025.10.26.08,0
Shandong-PV-2022,2025.10.26.12,0
Shandong-PV-2022,2025.10.26.16,0
Shandong-PV-2022,2025.10.26.20,0
Shandong-PV-2022,2025.11.19.00,0
Shandong-PV-2022,2025.11.19.04,0
Shandong-PV-2022,2025.11.19.08,0
Shandong-PV-2022,2025.11.19.12,0
Shandong-PV-2022,2025.11.19.16,0
Shandong-PV-2022,2025.11.19.20,0
Shandong-PV-2022,2025.12.16.00,0
Shandong-PV-2022,2025.12.16.04,0
Shandong-PV-2022,2025.12.16.08,0
Shandong-PV-2022,2025.12.16.12,0
Shandong-PV-2022,2025.12.16.16,0
Shandong-PV-2022,2025.12.16.20,0
Shandong-Wind-2022,2025.01.22.00,0
Shandong-Wind-2022,2025.01.22.04,0
Shandong-Wind-2022,2025.01.22.08,0
Shandong-Wind-2022,2025.01.22.12,0
Shandong-Wind-2022,2025.01.22.16,0
Shandong-Wind-2022,2025.01.22.20,0
Shandong-Wind-2022,2025.02.08.00,0
Shandong-Wind-2022,2025.02.08.04,0
Shandong-Wind-2022,2025.02.08.08,0
Shandong-Wind-2022,2025.02.08.12,0
Shandong-Wind-2022,2025.02.08.16,0
Shandong-Wind-2022,2025.02.08.20,0
Shandong-Wind-2022,2025.03.21.00,0
Shandong-Wind-2022,2025.03.21.04,0
Shandong-Wind-2022,2025.03.21.08,0
Shandong-Wind-2022,2025.03.21.12,0
Shandong-Wind-2022,2025.03.21.16,0
Shandong-Wind-2022,2025.03.21.20,0
Shandong-Wind-2022,2025.04.11.00,0
Shandong-Wind-2022,2025.04.11.04,0
Shandong-Wind-2022,2025.04.11.08,0
Shandong-Wind-2022,2025.04.11.12,0
Shandong-Wind-2022,2025.04.11.16,0
Shandong-Wind-2022,2025.04.11.20,0
Shandong-Wind-2022,2025.05.22.00,0
Shandong-Wind-2022,2025.05.22.04,0
Shandong-Wind-2022,2025.05.22.08,0
Shandong-Wind-2022,2025.05.22.12,0
Shandong-Wind-2022,2025.05.22.16,0
Shandong-Wind-2022,2025.05.22.20,0
Shandong-Wind-2022,2025.06.16.00,0
Shandong-Wind-2022,2025.06.16.04,0
Shandong-Wind-2022,2025.06.16.08,0
Shandong-Wind-2022,2025.06.16.12,0
Shandong-Wind-2022,2025.06.16.16,0
Shandong-Wind-2022,2025.06.16.20,0
Shandong-Wind-2022,2025.07.22.00,0
Shandong-Wind-2022,2025.07.22.04,0
Shandong-Wind-2022,2025.07.22.08,0
Shandong-Wind-2022,2025.07.22.12,0
Shandong-Wind-2022,2025.07.22.16,0
Shandong-Wind-2022,2025.07.22.20,0
Shandong-Wind-2022,2025.08.19.00,0
Shandong-Wind-2022,2025.08.19.04,0
Shandong-Wind-2022,2025.08.19.08,0
Shandong-Wind-2022,2025.08.19.12,0
Shandong-Wind-2022,2025.08.19.16,0
Shandong-Wind-2022,2025.08.19.20,0
Shandong-Wind-2022,2025.09.20.00,0
Shandong-Wind-2022,2025.09.20.04,0
Shandong-Wind-2022,2025.09.20.08,0
Shandong-Wind-2022,2025.09.20.12,0
Shandong-Wind-2022,2025.09.20.16,0
Shandong-Wind-2022,2025.09.20.20,0
Shandong-Wind-2022,2025.10.26.00,0
Shandong-Wind-2022,2025.10.26.04,0
Shandong-Wind-2022,2025.10.26.08,0
Shandong-Wind-2022,2025.10.26.12,0
Shandong-Wind-2022,2025.10.26.16,0
Shandong-Wind-2022,2025.10.26.20,0
Shandong-Wind-2022,2025.11.19.00,0
Shandong-Wind-2022,2025.11.19.04,0
Shandong-Wind-2022,2025.11.19.08,0
Shandong-Wind-2022,2025.11.19.12,0
Shandong-Wind-2022,2025.11.19.16,0
Shandong-Wind-2022,2025.11.19.20,0
Shandong-Wind-2022,2025.12.16.00,0
Shandong-Wind-2022,2025.12.16.04,0
Shandong-Wind-2022,2025.12.16.08,0
Shandong-Wind-2022,2025.12.16.12,0
Shandong-Wind-2022,2025.12.16.16,0
Shandong-Wind-2022,2025.12.16.20,0
Shanghai-Central_PV-2022,2025.01.22.00,0
Shanghai-Central_PV-2022,2025.01.22.04,0
Shanghai-Central_PV-2022,2025.01.22.08,0
Shanghai-Central_PV-2022,2025.01.22.12,0
Shanghai-Central_PV-2022,2025.01.22.16,0
Shanghai-Central_PV-2022,2025.01.22.20,0
Shanghai-Central_PV-2022,2025.02.08.00,0
Shanghai-Central_PV-2022,2025.02.08.04,0
Shanghai-Central_PV-2022,2025.02.08.08,0
Shanghai-Central_PV-2022,2025.02.08.12,0
Shanghai-Central_PV-2022,2025.02.08.16,0
Shanghai-Central_PV-2022,2025.02.08.20,0
Shanghai-Central_PV-2022,2025.03.21.00,0
Shanghai-Central_PV-2022,2025.03.21.04,0
Shanghai-Central_PV-2022,2025.03.21.08,0
Shanghai-Central_PV-2022,2025.03.21.12,0
Shanghai-Central_PV-2022,2025.03.21.16,0
Shanghai-Central_PV-2022,2025.03.21.20,0
Shanghai-Central_PV-2022,2025.04.11.00,0
Shanghai-Central_PV-2022,2025.04.11.04,0
Shanghai-Central_PV-2022,2025.04.11.08,0
Shanghai-Central_PV-2022,2025.04.11.12,0
Shanghai-Central_PV-2022,2025.04.11.16,0
Shanghai-Central_PV-2022,2025.04.11.20,0
Shanghai-Central_PV-2022,2025.05.22.00,0
Shanghai-Central_PV-2022,2025.05.22.04,0
Shanghai-Central_PV-2022,2025.05.22.08,0
Shanghai-Central_PV-2022,2025.05.22.12,0
Shanghai-Central_PV-2022,2025.05.22.16,0
Shanghai-Central_PV-2022,2025.05.22.20,0
Shanghai-Central_PV-2022,2025.06.16.00,0
Shanghai-Central_PV-2022,2025.06.16.04,0
Shanghai-Central_PV-2022,2025.06.16.08,0
Shanghai-Central_PV-2022,2025.06.16.12,0
Shanghai-Central_PV-2022,2025.06.16.16,0
Shanghai-Central_PV-2022,2025.06.16.20,0
Shanghai-Central_PV-2022,2025.07.22.00,0
Shanghai-Central_PV-2022,2025.07.22.04,0
Shanghai-Central_PV-2022,2025.07.22.08,0
Shanghai-Central_PV-2022,2025.07.22.12,0
Shanghai-Central_PV-2022,2025.07.22.16,0
Shanghai-Central_PV-2022,2025.07.22.20,0
Shanghai-Central_PV-2022,2025.08.19.00,0
Shanghai-Central_PV-2022,2025.08.19.04,0
Shanghai-Central_PV-2022,2025.08.19.08,0
Shanghai-Central_PV-2022,2025.08.19.12,0
Shanghai-Central_PV-2022,2025.08.19.16,0
Shanghai-Central_PV-2022,2025.08.19.20,0
Shanghai-Central_PV-2022,2025.09.20.00,0
Shanghai-Central_PV-2022,2025.09.20.04,0
Shanghai-Central_PV-2022,2025.09.20.08,0
Shanghai-Central_PV-2022,2025.09.20.12,0
Shanghai-Central_PV-2022,2025.09.20.16,0
Shanghai-Central_PV-2022,2025.09.20.20,0
Shanghai-Central_PV-2022,2025.10.26.00,0
Shanghai-Central_PV-2022,2025.10.26.04,0
Shanghai-Central_PV-2022,2025.10.26.08,0
Shanghai-Central_PV-2022,2025.10.26.12,0
Shanghai-Central_PV-2022,2025.10.26.16,0
Shanghai-Central_PV-2022,2025.10.26.20,0
Shanghai-Central_PV-2022,2025.11.19.00,0
Shanghai-Central_PV-2022,2025.11.19.04,0
Shanghai-Central_PV-2022,2025.11.19.08,0
Shanghai-Central_PV-2022,2025.11.19.12,0
Shanghai-Central_PV-2022,2025.11.19.16,0
Shanghai-Central_PV-2022,2025.11.19.20,0
Shanghai-Central_PV-2022,2025.12.16.00,0
Shanghai-Central_PV-2022,2025.12.16.04,0
Shanghai-Central_PV-2022,2025.12.16.08,0
Shanghai-Central_PV-2022,2025.12.16.12,0
Shanghai-Central_PV-2022,2025.12.16.16,0
Shanghai-Central_PV-2022,2025.12.16.20,0
Shanghai-Coal-2022,2025.01.22.00,0
Shanghai-Coal-2022,2025.01.22.04,4891.25
Shanghai-Coal-2022,2025.01.22.08,2043.15
Shanghai-Coal-2022,2025.01.22.12,0
Shanghai-Coal-2022,2025.01.22.16,0
Shanghai-Coal-2022,2025.01.22.20,0
Shanghai-Coal-2022,2025.02.08.00,5241.34
Shanghai-Coal-2022,2025.02.08.04,7846.18
Shanghai-Coal-2022,2025.02.08.08,5622.43
Shanghai-Coal-2022,2025.02.08.12,2774.33
Shanghai-Coal-2022,2025.02.08.16,0
Shanghai-Coal-2022,2025.02.08.20,2393.24
Shanghai-Coal-2022,2025.03.21.00,5176.53
Shanghai-Coal-2022,2025.03.21.04,8024.63
Shanghai-Coal-2022,2025.03.21.08,2070.81
Shanghai-Coal-2022,2025.03.21.12,3104.86
Shanghai-Coal-2022,2025.03.21.16,256.764
Shanghai-Coal-2022,2025.03.21.20,2328.43
Shanghai-Coal-2022,2025.04.11.00,6828.88
Shanghai-Coal-2022,2025.04.11.04,6933.45
Shanghai-Coal-2022,2025.04.11.08,7568.07
Shanghai-Coal-2022,2025.04.11.12,5912.07
Shanghai-Coal-2022,2025.04.11.16,3063.97
Shanghai-Coal-2022,2025.04.11.20,0
Shanghai-Coal-2022,2025.05.22.00,4278.81
Shanghai-Coal-2022,2025.05.22.04,6215.78
Shanghai-Coal-2022,2025.05.22.08,4210.69
Shanghai-Coal-2022,2025.05.22.12,0
Shanghai-Coal-2022,2025.05.22.16,8259.49
Shanghai-Coal-2022,2025.05.22.20,5411.39
Shanghai-Coal-2022,2025.06.16.00,5643
Shanghai-Coal-2022,2025.06.16.04,8042.82
Shanghai-Coal-2022,2025.06.16.08,5448.36
Shanghai-Coal-2022,2025.06.16.12,7447.03
Shanghai-Coal-2022,2025.06.16.16,4598.93
Shanghai-Coal-2022,2025.06.16.20,0
Shanghai-Coal-2022,2025.07.22.00,2848.1
Shanghai-Coal-2022,2025.07.22.04,5696.2
Shanghai-Coal-2022,2025.07.22.08,7993.05
Shanghai-Coal-2022,2025.07.22.12,5604.33
Shanghai-Coal-2022,2025.07.22.16,2756.23
Shanghai-Coal-2022,2025.07.22.20,0
Shanghai-Coal-2022,2025.08.19.00,0
Shanghai-Coal-2022,2025.08.19.04,2848.1
Shanghai-Coal-2022,2025.08.19.08,0
Shanghai-Coal-2022,2025.08.19.12,0
Shanghai-Coal-2022,2025.08.19.16,0
Shanghai-Coal-2022,2025.08.19.20,0
Shanghai-Coal-2022,2025.09.20.00,4407.21
Shanghai-Coal-2022,2025.09.20.04,7255.31
Shanghai-Coal-2022,2025.09.20.08,6534.53
Shanghai-Coal-2022,2025.09.20.12,4761.33
Shanghai-Coal-2022,2025.09.20.16,4287.19
Shanghai-Coal-2022,2025.09.20.20,1559.11
Shanghai-Coal-2022,2025.10.26.00,6306.64
Shanghai-Coal-2022,2025.10.26.04,7422
Shanghai-Coal-2022,2025.10.26.08,5027.8
Shanghai-Coal-2022,2025.10.26.12,7751.58
Shanghai-Coal-2022,2025.10.26.16,4903.48
Shanghai-Coal-2022,2025.10.26.20,3458.54
Shanghai-Coal-2022,2025.11.19.00,5411.39
Shanghai-Coal-2022,2025.11.19.04,8259.49
Shanghai-Coal-2022,2025.11.19.08,5411.39
Shanghai-Coal-2022,2025.11.19.12,2563.29
Shanghai-Coal-2022,2025.11.19.16,0
Shanghai-Coal-2022,2025.11.19.20,2563.29
Shanghai-Coal-2022,2025.12.16.00,2848.1
Shanghai-Coal-2022,2025.12.16.04,5696.2
Shanghai-Coal-2022,2025.12.16.08,0
Shanghai-Coal-2022,2025.12.16.12,2848.1
Shanghai-Coal-2022,2025.12.16.16,0
Shanghai-Coal-2022,2025.12.16.20,0
Shanghai-Gas-2022,2025.01.22.00,0
Shanghai-Gas-2022,2025.01.22.04,0
Shanghai-Gas-2022,2025.01.22.08,0
Shanghai-Gas-2022,2025.01.22.12,0
Shanghai-Gas-2022,2025.01.22.16,0
Shanghai-Gas-2022,2025.01.22.20,0
Shanghai-Gas-2022,2025.02.08.00,0
Shanghai-Gas-2022,2025.02.08.04,0
Shanghai-Gas-2022,2025.02.08.08,0
Shanghai-Gas-2022,2025.02.08.12,0
Shanghai-Gas-2022,2025.02.08.16,0
Shanghai-Gas-2022,2025.02.08.20,0
Shanghai-Gas-2022,2025.03.21.00,0
Shanghai-Gas-2022,2025.03.21.04,0
Shanghai-Gas-2022,2025.03.21.08,0
Shanghai-Gas-2022,2025.03.21.12,0
Shanghai-Gas-2022,2025.03.21.16,0
Shanghai-Gas-2022,2025.03.21.20,0
Shanghai-Gas-2022,2025.04.11.00,0
Shanghai-Gas-2022,2025.04.11.04,0
Shanghai-Gas-2022,2025.04.11.08,0
Shanghai-Gas-2022,2025.04.11.12,0
Shanghai-Gas-2022,2025.04.11.16,0
Shanghai-Gas-2022,2025.04.11.20,0
Shanghai-Gas-2022,2025.05.22.00,0
Shanghai-Gas-2022,2025.05.22.04,0
Shanghai-Gas-2022,2025.05.22.08,0
Shanghai-Gas-2022,2025.05.22.12,0
Shanghai-Gas-2022,2025.05.22.16,0
Shanghai-Gas-2022,2025.05.22.20,0
Shanghai-Gas-2022,2025.06.16.00,0
Shanghai-Gas-2022,2025.06.16.04,0
Shanghai-Gas-2022,2025.06.16.08,0
Shanghai-Gas-2022,2025.06.16.12,0
Shanghai-Gas-2022,2025.06.16.16,0
Shanghai-Gas-2022,2025.06.16.20,0
Shanghai-Gas-2022,2025.07.22.00,0
Shanghai-Gas-2022,2025.07.22.04,0
Shanghai-Gas-2022,2025.07.22.08,0
Shanghai-Gas-2022,2025.07.22.12,0
Shanghai-Gas-2022,2025.07.22.16,0
Shanghai-Gas-2022,2025.07.22.20,0
Shanghai-Gas-2022,2025.08.19.00,0
Shanghai-Gas-2022,2025.08.19.04,0
Shanghai-Gas-2022,2025.08.19.08,0
Shanghai-Gas-2022,2025.08.19.12,0
Shanghai-Gas-2022,2025.08.19.16,2320.25
Shanghai-Gas-2022,2025.08.19.20,4394.38
Shanghai-Gas-2022,2025.09.20.00,0
Shanghai-Gas-2022,2025.09.20.04,0
Shanghai-Gas-2022,2025.09.20.08,0
Shanghai-Gas-2022,2025.09.20.12,0
Shanghai-Gas-2022,2025.09.20.16,0
Shanghai-Gas-2022,2025.09.20.20,0
Shanghai-Gas-2022,2025.10.26.00,0
Shanghai-Gas-2022,2025.10.26.04,0
Shanghai-Gas-2022,2025.10.26.08,0
Shanghai-Gas-2022,2025.10.26.12,0
Shanghai-Gas-2022,2025.10.26.16,0
Shanghai-Gas-2022,2025.10.26.20,0
Shanghai-Gas-2022,2025.11.19.00,0
Shanghai-Gas-2022,2025.11.19.04,0
Shanghai-Gas-2022,2025.11.19.08,0
Shanghai-Gas-2022,2025.11.19.12,0
Shanghai-Gas-2022,2025.11.19.16,0
Shanghai-Gas-2022,2025.11.19.20,0
Shanghai-Gas-2022,2025.12.16.00,0
Shanghai-Gas-2022,2025.12.16.04,0
Shanghai-Gas-2022,2025.12.16.08,0
Shanghai-Gas-2022,2025.12.16.12,0
Shanghai-Gas-2022,2025.12.16.16,0
Shanghai-Gas-2022,2025.12.16.20,0
Shanghai-PV-2022,2025.01.22.00,0
Shanghai-PV-2022,2025.01.22.04,0
Shanghai-PV-2022,2025.01.22.08,0
Shanghai-PV-2022,2025.01.22.12,0
Shanghai-PV-2022,2025.01.22.16,0
Shanghai-PV-2022,2025.01.22.20,0
Shanghai-PV-2022,2025.02.08.00,0
Shanghai-PV-2022,2025.02.08.04,0
Shanghai-PV-2022,2025.02.08.08,0
Shanghai-PV-2022,2025.02.08.12,0
Shanghai-PV-2022,2025.02.08.16,0
Shanghai-PV-2022,2025.02.08.20,0
Shanghai-PV-2022,2025.03.21.00,0
Shanghai-PV-2022,2025.03.21.04,0
Shanghai-PV-2022,2025.03.21.08,0
Shanghai-PV-2022,2025.03.21.12,0
Shanghai-PV-2022,2025.03.21.16,0
Shanghai-PV-2022,2025.03.21.20,0
Shanghai-PV-2022,2025.04.11.00,0
Shanghai-PV-2022,2025.04.11.04,0
Shanghai-PV-2022,2025.04.11.08,0
Shanghai-PV-2022,2025.04.11.12,0
Shanghai-PV-2022,2025.04.11.16,0
Shanghai-PV-2022,2025.04.11.20,0
Shanghai-PV-2022,2025.05.22.00,0
Shanghai-PV-2022,2025.05.22.04,0
Shanghai-PV-2022,2025.05.22.08,0
Shanghai-PV-2022,2025.05.22.12,0
Shanghai-PV-2022,2025.05.22.16,0
Shanghai-PV-2022,2025.05.22.20,0
Shanghai-PV-2022,2025.06.16.00,0
Shanghai-PV-2022,2025.06.16.04,0
Shanghai-PV-2022,2025.06.16.08,0
Shanghai-PV-2022,2025.06.16.12,0
Shanghai-PV-2022,2025.06.16.16,0
Shanghai-PV-2022,2025.06.16.20,0
Shanghai-PV-2022,2025.07.22.00,0
Shanghai-PV-2022,2025.07.22.04,0
Shanghai-PV-2022,2025.07.22.08,0
Shanghai-PV-2022,2025.07.22.12,0
Shanghai-PV-2022,2025.07.22.16,0
Shanghai-PV-2022,2025.07.22.20,0
Shanghai-PV-2022,2025.08.19.00,0
Shanghai-PV-2022,2025.08.19.04,0
Shanghai-PV-2022,2025.08.19.08,0
Shanghai-PV-2022,2025.08.19.12,0
Shanghai-PV-2022,2025.08.19.16,0
Shanghai-PV-2022,2025.08.19.20,0
Shanghai-PV-2022,2025.09.20.00,0
Shanghai-PV-2022,2025.09.20.04,0
Shanghai-PV-2022,2025.09.20.08,0
Shanghai-PV-2022,2025.09.20.12,0
Shanghai-PV-2022,2025.09.20.16,0
Shanghai-PV-2022,2025.09.20.20,0
Shanghai-PV-2022,2025.10.26.00,0
Shanghai-PV-2022,2025.10.26.04,0
Shanghai-PV-2022,2025.10.26.08,0
Shanghai-PV-2022,2025.10.26.12,0
Shanghai-PV-2022,2025.10.26.16,0
Shanghai-PV-2022,2025.10.26.20,0
Shanghai-PV-2022,2025.11.19.00,0
Shanghai-PV-2022,2025.11.19.04,0
Shanghai-PV-2022,2025.11.19.08,0
Shanghai-PV-2022,2025.11.19.12,0
Shanghai-PV-2022,2025.11.19.16,0
Shanghai-PV-2022,2025.11.19.20,0
Shanghai-PV-2022,2025.12.16.00,0
Shanghai-PV-2022,2025.12.16.04,0
Shanghai-PV-2022,2025.12.16.08,0
Shanghai-PV-2022,2025.12.16.12,0
Shanghai-PV-2022,2025.12.16.16,0
Shanghai-PV-2022,2025.12.16.20,0
Shanghai-Wind-2022,2025.01.22.00,0
Shanghai-Wind-2022,2025.01.22.04,0
Shanghai-Wind-2022,2025.01.22.08,0
Shanghai-Wind-2022,2025.01.22.12,0
Shanghai-Wind-2022,2025.01.22.16,0
Shanghai-Wind-2022,2025.01.22.20,0
Shanghai-Wind-2022,2025.02.08.00,0
Shanghai-Wind-2022,2025.02.08.04,0
Shanghai-Wind-2022,2025.02.08.08,0
Shanghai-Wind-2022,2025.02.08.12,0
Shanghai-Wind-2022,2025.02.08.16,0
Shanghai-Wind-2022,2025.02.08.20,0
Shanghai-Wind-2022,2025.03.21.00,0
Shanghai-Wind-2022,2025.03.21.04,0
Shanghai-Wind-2022,2025.03.21.08,0
Shanghai-Wind-2022,2025.03.21.12,0
Shanghai-Wind-2022,2025.03.21.16,0
Shanghai-Wind-2022,2025.03.21.20,0
Shanghai-Wind-2022,2025.04.11.00,0
Shanghai-Wind-2022,2025.04.11.04,0
Shanghai-Wind-2022,2025.04.11.08,0
Shanghai-Wind-2022,2025.04.11.12,0
Shanghai-Wind-2022,2025.04.11.16,0
Shanghai-Wind-2022,2025.04.11.20,0
Shanghai-Wind-2022,2025.05.22.00,0
Shanghai-Wind-2022,2025.05.22.04,0
