ev_project,timepoint,load_zone,ev_charge,charging_power,ev_discharge,discharging_power,state_charge_of_ev
Shanghai-Ev,2025-06-16_16:00,Shanghai,0,0,1,670.17,15124.6
Shanghai-Ev,2025-06-16_20:00,Shanghai,1,464.037,0,0,13976.8
Shanghai-Ev,2025-07-22_00:00,Shanghai,1,973.144,0,0,17515
Shanghai-Ev,2025-07-22_04:00,Shanghai,1,210.823,0,0,18208.3
Shanghai-Ev,2025-07-22_08:00,Shanghai,1,6.48922,0,0,16256.2
Shanghai-Ev,2025-07-22_12:00,Shanghai,1,940.936,0,0,18294.4
Shanghai-Ev,2025-07-22_16:00,Shanghai,1,1434.57,0,0,23306.5
Shanghai-Ev,2025-07-22_20:00,Shanghai,0,0,1,1766.36,13976.8
Shanghai-Ev,2025-08-19_00:00,Shanghai,1,3183.07,0,0,26008.5
Shanghai-Ev,2025-08-19_04:00,Shanghai,1,259.569,0,0,26899.1
Shanghai-Ev,2025-08-19_08:00,Shanghai,1,6.48922,0,0,22970.3
Shanghai-Ev,2025-08-19_12:00,Shanghai,0,0,1,940.938,18899.1
Shanghai-Ev,2025-08-19_16:00,Shanghai,0,0,1,57.5193,15594.1
Shanghai-Ev,2025-08-19_20:00,Shanghai,1,0,0,0,13976.8
Shanghai-Ev,2025-09-20_00:00,Shanghai,1,975.796,0,0,17652.9
Shanghai-Ev,2025-09-20_04:00,Shanghai,1,239.5,0,0,18467.1
Shanghai-Ev,2025-09-20_08:00,Shanghai,1,6.48922,0,0,14538.3
Shanghai-Ev,2025-09-20_12:00,Shanghai,1,940.936,0,0,18113.9
Shanghai-Ev,2025-09-20_16:00,Shanghai,1,0,0,0,15917.5
Shanghai-Ev,2025-09-20_20:00,Shanghai,0,0,1,0,13976.8
Shanghai-Ev,2025-10-26_00:00,Shanghai,1,1171.98,0,0,22226.8
Shanghai-Ev,2025-10-26_04:00,Shanghai,1,259.569,0,0,23213.2
Shanghai-Ev,2025-10-26_08:00,Shanghai,1,6.48922,0,0,18625.5
Shanghai-Ev,2025-10-26_12:00,Shanghai,1,940.936,0,0,19741.2
Shanghai-Ev,2025-10-26_16:00,Shanghai,0,0,1,1111.65,13976.8
Shanghai-Ev,2025-10-26_20:00,Shanghai,1,1015.91,0,0,17837.2
Shanghai-Ev,2025-11-19_00:00,Shanghai,1,1948.98,0,0,21271.1
Shanghai-Ev,2025-11-19_04:00,Shanghai,1,259.569,0,0,22137.6
Shanghai-Ev,2025-11-19_08:00,Shanghai,1,6.48922,0,0,18867.8
Shanghai-Ev,2025-11-19_12:00,Shanghai,0,0,1,0,18560.3
Shanghai-Ev,2025-11-19_16:00,Shanghai,1,0,0,0,15485.4
Shanghai-Ev,2025-11-19_20:00,Shanghai,1,198.846,0,0,13976.8
Shanghai-Ev,2025-12-16_00:00,Shanghai,1,2345.41,0,0,22761.5
Shanghai-Ev,2025-12-16_04:00,Shanghai,1,259.569,0,0,23652.1
Shanghai-Ev,2025-12-16_08:00,Shanghai,1,6.48922,0,0,21700
Shanghai-Ev,2025-12-16_12:00,Shanghai,1,940.936,0,0,24045.6
Shanghai-Ev,2025-12-16_16:00,Shanghai,0,0,1,1205.39,15270.6
Shanghai-Ev,2025-12-16_20:00,Shanghai,0,0,1,0,13976.8
Zhejiang-Ev,2025-01-22_00:00,Zhejiang,0,0,1,0,23708
Zhejiang-Ev,2025-01-22_04:00,Zhejiang,1,348.265,0,0,24967.1
Zhejiang-Ev,2025-01-22_08:00,Zhejiang,0,0,1,6.48084,18752.7
Zhejiang-Ev,2025-01-22_12:00,Zhejiang,1,974.169,0,0,21216.9
Zhejiang-Ev,2025-01-22_16:00,Zhejiang,1,3348.6,0,0,28047.9
Zhejiang-Ev,2025-01-22_20:00,Zhejiang,0,0,1,0,23708
Zhejiang-Ev,2025-02-08_00:00,Zhejiang,1,1311.04,0,0,23584.7
Zhejiang-Ev,2025-02-08_04:00,Zhejiang,1,348.265,0,0,24908.1
Zhejiang-Ev,2025-02-08_08:00,Zhejiang,1,8.70663,0,0,18752.7
Zhejiang-Ev,2025-02-08_12:00,Zhejiang,1,542.843,0,0,18752.7
Zhejiang-Ev,2025-02-08_16:00,Zhejiang,1,1240.78,0,0,18752.7
Zhejiang-Ev,2025-02-08_20:00,Zhejiang,1,0,0,0,18752.7
Zhejiang-Ev,2025-03-21_00:00,Zhejiang,1,1130.03,0,0,22854
Zhejiang-Ev,2025-03-21_04:00,Zhejiang,1,348.265,0,0,24113.1
Zhejiang-Ev,2025-03-21_08:00,Zhejiang,1,8.70663,0,0,21494
Zhejiang-Ev,2025-03-21_12:00,Zhejiang,1,1262.46,0,0,23403.4
Zhejiang-Ev,2025-03-21_16:00,Zhejiang,0,0,1,0,22224.7
Zhejiang-Ev,2025-03-21_20:00,Zhejiang,0,0,1,0,18752.7
Zhejiang-Ev,2025-04-11_00:00,Zhejiang,1,1786.2,0,0,25433.1
Zhejiang-Ev,2025-04-11_04:00,Zhejiang,1,348.265,0,0,26676.2
Zhejiang-Ev,2025-04-11_08:00,Zhejiang,1,8.70663,0,0,18752.7
Zhejiang-Ev,2025-04-11_12:00,Zhejiang,1,651.411,0,0,18752.7
Zhejiang-Ev,2025-04-11_16:00,Zhejiang,1,310.196,0,0,18752.7
Zhejiang-Ev,2025-04-11_20:00,Zhejiang,1,799.459,0,0,18752.7
Zhejiang-Ev,2025-05-22_00:00,Zhejiang,1,0,0,0,19212.6
Zhejiang-Ev,2025-05-22_04:00,Zhejiang,1,348.265,0,0,20487.8
Zhejiang-Ev,2025-05-22_08:00,Zhejiang,1,8.70663,0,0,18752.7
Zhejiang-Ev,2025-05-22_12:00,Zhejiang,1,791.09,0,0,21346.3
Zhejiang-Ev,2025-05-22_16:00,Zhejiang,1,783.613,0,0,21966.6
Zhejiang-Ev,2025-05-22_20:00,Zhejiang,0,0,1,0,19362.6
Zhejiang-Ev,2025-06-16_00:00,Zhejiang,1,481.967,0,0,20584.2
Zhejiang-Ev,2025-06-16_04:00,Zhejiang,0,0,1,0,20487.8
Zhejiang-Ev,2025-06-16_08:00,Zhejiang,1,8.70663,0,0,18752.7
Zhejiang-Ev,2025-06-16_12:00,Zhejiang,1,1262.46,0,0,20662.2
Zhejiang-Ev,2025-06-16_16:00,Zhejiang,0,0,1,0,20662.2
Zhejiang-Ev,2025-06-16_20:00,Zhejiang,1,525.394,0,0,18752.7
Zhejiang-Ev,2025-07-22_00:00,Zhejiang,1,1816.96,0,0,25571.5
Zhejiang-Ev,2025-07-22_04:00,Zhejiang,1,169.203,0,0,26118
Zhejiang-Ev,2025-07-22_08:00,Zhejiang,0,0,1,0,19929.6
Zhejiang-Ev,2025-07-22_12:00,Zhejiang,1,1196.16,0,0,22412.2
Zhejiang-Ev,2025-07-22_16:00,Zhejiang,1,0,0,0,20054.7
Zhejiang-Ev,2025-07-22_20:00,Zhejiang,0,0,1,0,18752.7
Zhejiang-Ev,2025-08-19_00:00,Zhejiang,1,4753.82,0,0,48459.1
Zhejiang-Ev,2025-08-19_04:00,Zhejiang,1,0,0,0,48427
Zhejiang-Ev,2025-08-19_08:00,Zhejiang,1,8.70663,0,0,45807.9
Zhejiang-Ev,2025-08-19_12:00,Zhejiang,1,1262.46,0,0,48542.4
Zhejiang-Ev,2025-08-19_16:00,Zhejiang,0,0,1,6416.02,18752.7
Zhejiang-Ev,2025-08-19_20:00,Zhejiang,1,4211.37,0,0,30416
Zhejiang-Ev,2025-09-20_00:00,Zhejiang,1,535.017,0,0,20657.2
Zhejiang-Ev,2025-09-20_04:00,Zhejiang,0,0,1,0,20641.1
Zhejiang-Ev,2025-09-20_08:00,Zhejiang,1,8.70663,0,0,19790.2
Zhejiang-Ev,2025-09-20_12:00,Zhejiang,1,1262.46,0,0,21699.6
Zhejiang-Ev,2025-09-20_16:00,Zhejiang,0,0,1,0,18752.7
Zhejiang-Ev,2025-09-20_20:00,Zhejiang,1,456.834,0,0,18752.7
Zhejiang-Ev,2025-10-26_00:00,Zhejiang,1,295.691,0,0,21268
Zhejiang-Ev,2025-10-26_04:00,Zhejiang,1,348.265,0,0,22527.1
Zhejiang-Ev,2025-10-26_08:00,Zhejiang,1,8.70663,0,0,20792.1
Zhejiang-Ev,2025-10-26_12:00,Zhejiang,1,1262.46,0,0,22289
Zhejiang-Ev,2025-10-26_16:00,Zhejiang,1,0,0,0,18752.7
Zhejiang-Ev,2025-10-26_20:00,Zhejiang,1,519.913,0,0,20294.4
Zhejiang-Ev,2025-11-19_00:00,Zhejiang,1,1719.4,0,0,26333.3
Zhejiang-Ev,2025-11-19_04:00,Zhejiang,1,348.265,0,0,27560.2
Zhejiang-Ev,2025-11-19_08:00,Zhejiang,1,8.70663,0,0,18752.7
Zhejiang-Ev,2025-11-19_12:00,Zhejiang,1,217.137,0,0,18752.7
Zhejiang-Ev,2025-11-19_16:00,Zhejiang,1,1395.88,0,0,18752.7
Zhejiang-Ev,2025-11-19_20:00,Zhejiang,1,1222.98,0,0,19928.1
Zhejiang-Ev,2025-12-16_00:00,Zhejiang,1,1806.82,0,0,25597.2
Zhejiang-Ev,2025-12-16_04:00,Zhejiang,1,348.265,0,0,26856.3
Zhejiang-Ev,2025-12-16_08:00,Zhejiang,1,8.70663,0,0,20701
Zhejiang-Ev,2025-12-16_12:00,Zhejiang,1,1262.46,0,0,23435.6
Zhejiang-Ev,2025-12-16_16:00,Zhejiang,1,0,0,0,20488.7
Zhejiang-Ev,2025-12-16_20:00,Zhejiang,0,0,1,0,18752.7
Beijing-Ev,2025-01-22_00:00,Beijing,1,1459.73,0,0,15470.1
Beijing-Ev,2025-01-22_04:00,Beijing,1,185.133,0,0,16139.4
Beijing-Ev,2025-01-22_08:00,Beijing,1,4.62832,0,0,14747.2
Beijing-Ev,2025-01-22_12:00,Beijing,1,671.106,0,0,17078
Beijing-Ev,2025-01-22_16:00,Beijing,0,0,1,687.837,14326.7
Beijing-Ev,2025-01-22_20:00,Beijing,0,0,1,512.744,9968.69
Beijing-Ev,2025-02-08_00:00,Beijing,1,1717.37,0,0,16437.7
Beijing-Ev,2025-02-08_04:00,Beijing,1,185.133,0,0,17055.8
Beijing-Ev,2025-02-08_08:00,Beijing,1,4.62832,0,0,13783.7
Beijing-Ev,2025-02-08_12:00,Beijing,1,671.106,0,0,16333.9
Beijing-Ev,2025-02-08_16:00,Beijing,0,0,1,320.103,12860.4
Beijing-Ev,2025-02-08_20:00,Beijing,0,0,1,376.868,9968.69
Beijing-Ev,2025-03-21_00:00,Beijing,1,851.905,0,0,13126.2
Beijing-Ev,2025-03-21_04:00,Beijing,1,185.133,0,0,13744.2
Beijing-Ev,2025-03-21_08:00,Beijing,1,4.62832,0,0,10472.2
Beijing-Ev,2025-03-21_12:00,Beijing,1,73.6406,0,0,10094.1
Beijing-Ev,2025-03-21_16:00,Beijing,1,461.694,0,0,9968.69
Beijing-Ev,2025-03-21_20:00,Beijing,1,242.846,0,0,9968.69
Beijing-Ev,2025-04-11_00:00,Beijing,1,1485.02,0,0,16898.3
Beijing-Ev,2025-04-11_04:00,Beijing,1,185.133,0,0,17542
Beijing-Ev,2025-04-11_08:00,Beijing,1,4.62832,0,0,13330
Beijing-Ev,2025-04-11_12:00,Beijing,1,671.106,0,0,15441.6
Beijing-Ev,2025-04-11_16:00,Beijing,0,0,1,584.981,9968.69
Beijing-Ev,2025-04-11_20:00,Beijing,1,474.988,0,0,11312.2
Beijing-Ev,2025-05-22_00:00,Beijing,1,219.776,0,0,15034.2
Beijing-Ev,2025-05-22_04:00,Beijing,0,0,1,27.7914,14923
Beijing-Ev,2025-05-22_08:00,Beijing,1,4.62832,0,0,11181
Beijing-Ev,2025-05-22_12:00,Beijing,1,258.104,0,0,9968.69
Beijing-Ev,2025-05-22_16:00,Beijing,1,1979.56,0,0,15924.5
Beijing-Ev,2025-05-22_20:00,Beijing,0,0,1,425.665,14221.8
Beijing-Ev,2025-06-16_00:00,Beijing,1,656.188,0,0,12405.2
Beijing-Ev,2025-06-16_04:00,Beijing,0,0,1,0,12371.1
Beijing-Ev,2025-06-16_08:00,Beijing,0,0,1,0,11431.2
Beijing-Ev,2025-06-16_12:00,Beijing,1,145.307,0,0,10667.5
Beijing-Ev,2025-06-16_16:00,Beijing,1,827.03,0,0,12870.3
Beijing-Ev,2025-06-16_20:00,Beijing,0,0,1,148.635,9968.69
Beijing-Ev,2025-07-22_00:00,Beijing,1,2101.55,0,0,17874.8
Beijing-Ev,2025-07-22_04:00,Beijing,1,185.133,0,0,18518.5
Beijing-Ev,2025-07-22_08:00,Beijing,1,4.62832,0,0,15246.4
Beijing-Ev,2025-07-22_12:00,Beijing,0,0,1,0,14149.9
Beijing-Ev,2025-07-22_16:00,Beijing,0,0,1,212.91,12045
Beijing-Ev,2025-07-22_20:00,Beijing,1,0,0,0,9968.69
Beijing-Ev,2025-08-19_00:00,Beijing,1,695.415,0,0,13839
Beijing-Ev,2025-08-19_04:00,Beijing,0,0,1,27.7914,13710.7
Beijing-Ev,2025-08-19_08:00,Beijing,1,4.62832,0,0,9968.69
Beijing-Ev,2025-08-19_12:00,Beijing,1,671.106,0,0,11641.6
Beijing-Ev,2025-08-19_16:00,Beijing,1,1199.82,0,0,14007.9
Beijing-Ev,2025-08-19_20:00,Beijing,0,0,1,512.751,11264.8
Beijing-Ev,2025-09-20_00:00,Beijing,1,1297.43,0,0,14887.5
Beijing-Ev,2025-09-20_04:00,Beijing,1,185.133,0,0,15514.1
Beijing-Ev,2025-09-20_08:00,Beijing,0,0,1,0,13164.4
Beijing-Ev,2025-09-20_12:00,Beijing,0,0,1,0,11848.5
Beijing-Ev,2025-09-20_16:00,Beijing,1,0,0,0,9968.69
Beijing-Ev,2025-09-20_20:00,Beijing,0,0,1,0,9968.69
Beijing-Ev,2025-10-26_00:00,Beijing,1,873.946,0,0,13232.7
Beijing-Ev,2025-10-26_04:00,Beijing,0,0,1,0,13164.4
Beijing-Ev,2025-10-26_08:00,Beijing,0,0,1,0,12224.5
Beijing-Ev,2025-10-26_12:00,Beijing,0,0,1,0,10908.6
Beijing-Ev,2025-10-26_16:00,Beijing,0,0,1,0,9968.69
Beijing-Ev,2025-10-26_20:00,Beijing,1,242.846,0,0,9968.69
Beijing-Ev,2025-11-19_00:00,Beijing,1,1109.93,0,0,14163.6
Beijing-Ev,2025-11-19_04:00,Beijing,1,183.498,0,0,14784
Beijing-Ev,2025-11-19_08:00,Beijing,1,0,0,0,14314.1
Beijing-Ev,2025-11-19_12:00,Beijing,1,620.337,0,0,15574.8
Beijing-Ev,2025-11-19_16:00,Beijing,0,0,1,513.812,11953.1
Beijing-Ev,2025-11-19_20:00,Beijing,0,0,1,34.6837,9968.69
Beijing-Ev,2025-12-16_00:00,Beijing,1,1653.66,0,0,16184.2
Beijing-Ev,2025-12-16_04:00,Beijing,1,185.133,0,0,16827.9
Beijing-Ev,2025-12-16_08:00,Beijing,1,4.62832,0,0,16375.5
Beijing-Ev,2025-12-16_12:00,Beijing,1,406.838,0,0,16825
Beijing-Ev,2025-12-16_16:00,Beijing,0,0,1,687.837,10940.6
Beijing-Ev,2025-12-16_20:00,Beijing,0,0,1,12.2776,9968.69
Hebei-Ev,2025-01-22_00:00,Hebei,1,1169.69,0,0,17774.4
Hebei-Ev,2025-01-22_04:00,Hebei,1,113.642,0,0,18159
Hebei-Ev,2025-01-22_08:00,Hebei,1,2.84104,0,0,16727.4
Hebei-Ev,2025-01-22_12:00,Hebei,1,411.951,0,0,17754.4
Hebei-Ev,2025-01-22_16:00,Hebei,0,0,1,2812.64,6119.16
Hebei-Ev,2025-01-22_20:00,Hebei,1,2096.69,0,0,13378.5
Hebei-Ev,2025-02-08_00:00,Hebei,1,1551.21,0,0,19245.1
Hebei-Ev,2025-02-08_04:00,Hebei,1,113.642,0,0,19677
Hebei-Ev,2025-02-08_08:00,Hebei,1,2.84104,0,0,16803
Hebei-Ev,2025-02-08_12:00,Hebei,1,411.951,0,0,18099.2
Hebei-Ev,2025-02-08_16:00,Hebei,0,0,1,2562.29,6119.16
Hebei-Ev,2025-02-08_20:00,Hebei,1,2096.69,0,0,13378.5
Hebei-Ev,2025-03-21_00:00,Hebei,1,0,0,0,7957.45
Hebei-Ev,2025-03-21_04:00,Hebei,0,0,1,0,7946.96
Hebei-Ev,2025-03-21_08:00,Hebei,1,2.84104,0,0,6515.38
Hebei-Ev,2025-03-21_12:00,Hebei,1,411.951,0,0,7273.06
Hebei-Ev,2025-03-21_16:00,Hebei,0,0,1,0,6119.16
Hebei-Ev,2025-03-21_20:00,Hebei,1,485.599,0,0,7964.44
Hebei-Ev,2025-04-11_00:00,Hebei,1,1185.34,0,0,18237.7
Hebei-Ev,2025-04-11_04:00,Hebei,0,0,1,0,18216.7
Hebei-Ev,2025-04-11_08:00,Hebei,1,2.84104,0,0,17650.6
Hebei-Ev,2025-04-11_12:00,Hebei,1,411.951,0,0,18139
Hebei-Ev,2025-04-11_16:00,Hebei,0,0,1,2812.64,6119.16
Hebei-Ev,2025-04-11_20:00,Hebei,1,2096.69,0,0,13803.3
Hebei-Ev,2025-05-22_00:00,Hebei,1,443.272,0,0,7796.6
Hebei-Ev,2025-05-22_04:00,Hebei,0,0,1,113.642,7294.83
Hebei-Ev,2025-05-22_08:00,Hebei,1,2.84104,0,0,6440.2
Hebei-Ev,2025-05-22_12:00,Hebei,1,411.951,0,0,6928.64
Hebei-Ev,2025-05-22_16:00,Hebei,1,0,0,0,6544.01
Hebei-Ev,2025-05-22_20:00,Hebei,1,0,0,0,6119.16
Hebei-Ev,2025-06-16_00:00,Hebei,0,0,1,86.0854,12716
Hebei-Ev,2025-06-16_04:00,Hebei,0,0,1,113.642,12240.4
Hebei-Ev,2025-06-16_08:00,Hebei,1,2.84104,0,0,11097.3
Hebei-Ev,2025-06-16_12:00,Hebei,1,411.951,0,0,12393.5
Hebei-Ev,2025-06-16_16:00,Hebei,0,0,1,1472.42,6119.16
Hebei-Ev,2025-06-16_20:00,Hebei,1,2096.69,0,0,13095.3
Hebei-Ev,2025-07-22_00:00,Hebei,0,0,1,0,7701.1
Hebei-Ev,2025-07-22_04:00,Hebei,1,113.642,0,0,8127.69
Hebei-Ev,2025-07-22_08:00,Hebei,1,2.84104,0,0,6119.16
Hebei-Ev,2025-07-22_12:00,Hebei,1,411.951,0,0,7415.33
Hebei-Ev,2025-07-22_16:00,Hebei,0,0,1,0,7030.7
Hebei-Ev,2025-07-22_20:00,Hebei,1,481.919,0,0,7729.07
Hebei-Ev,2025-08-19_00:00,Hebei,0,0,1,0,7743.06
Hebei-Ev,2025-08-19_04:00,Hebei,0,0,1,113.642,7262.27
Hebei-Ev,2025-08-19_08:00,Hebei,1,2.84104,0,0,6119.16
Hebei-Ev,2025-08-19_12:00,Hebei,1,411.951,0,0,6607.6
Hebei-Ev,2025-08-19_16:00,Hebei,1,940.626,0,0,8451.13
Hebei-Ev,2025-08-19_20:00,Hebei,0,0,1,0,7743.06
Hebei-Ev,2025-09-20_00:00,Hebei,1,0,0,0,7264.32
Hebei-Ev,2025-09-20_04:00,Hebei,0,0,1,0,7253.83
Hebei-Ev,2025-09-20_08:00,Hebei,0,0,1,0,7253.83
Hebei-Ev,2025-09-20_12:00,Hebei,0,0,1,0,6311.48
Hebei-Ev,2025-09-20_16:00,Hebei,0,0,1,0,6119.16
Hebei-Ev,2025-09-20_20:00,Hebei,1,690.591,0,0,7327.26
Hebei-Ev,2025-10-26_00:00,Hebei,1,1523.04,0,0,18833.9
Hebei-Ev,2025-10-26_04:00,Hebei,0,0,1,113.642,18332.1
Hebei-Ev,2025-10-26_08:00,Hebei,1,2.84104,0,0,17189
Hebei-Ev,2025-10-26_12:00,Hebei,1,411.951,0,0,17946.7
Hebei-Ev,2025-10-26_16:00,Hebei,0,0,1,2812.64,6119.16
Hebei-Ev,2025-10-26_20:00,Hebei,1,2096.69,0,0,13095.3
Hebei-Ev,2025-11-19_00:00,Hebei,1,1105.82,0,0,17383.1
Hebei-Ev,2025-11-19_04:00,Hebei,1,113.642,0,0,17804.4
Hebei-Ev,2025-11-19_08:00,Hebei,0,0,1,0,16073.6
Hebei-Ev,2025-11-19_12:00,Hebei,1,411.951,0,0,17369.7
Hebei-Ev,2025-11-19_16:00,Hebei,0,0,1,2812.64,6119.16
Hebei-Ev,2025-11-19_20:00,Hebei,1,2096.69,0,0,13236.9
Hebei-Ev,2025-12-16_00:00,Hebei,1,1551.21,0,0,19075.5
Hebei-Ev,2025-12-16_04:00,Hebei,1,113.642,0,0,19496.9
Hebei-Ev,2025-12-16_08:00,Hebei,1,2.84104,0,0,17488.3
Hebei-Ev,2025-12-16_12:00,Hebei,0,0,1,411.953,15167.4
Hebei-Ev,2025-12-16_16:00,Hebei,0,0,1,1781.28,6119.16
Hebei-Ev,2025-12-16_20:00,Hebei,1,2096.69,0,0,13236.9
Shandong-Ev,2025-01-22_00:00,Shandong,1,1496.57,0,0,18290.4
Shandong-Ev,2025-01-22_04:00,Shandong,1,235.681,0,0,19153.4
Shandong-Ev,2025-01-22_08:00,Shandong,1,5.89202,0,0,13791.4
Shandong-Ev,2025-01-22_12:00,Shandong,1,854.342,0,0,15083.6
Shandong-Ev,2025-01-22_16:00,Shandong,0,0,1,0,12690.5
Shandong-Ev,2025-01-22_20:00,Shandong,1,231.864,0,0,12690.5
Shandong-Ev,2025-02-08_00:00,Shandong,1,55.342,0,0,12799.3
Shandong-Ev,2025-02-08_04:00,Shandong,0,0,1,0,12690.5
Shandong-Ev,2025-02-08_08:00,Shandong,0,0,1,0,12690.5
Shandong-Ev,2025-02-08_12:00,Shandong,1,759.521,0,0,14180.7
Shandong-Ev,2025-02-08_16:00,Shandong,0,0,1,0,12984.2
Shandong-Ev,2025-02-08_20:00,Shandong,1,0,0,0,12690.5
Shandong-Ev,2025-03-21_00:00,Shandong,1,1037.19,0,0,16602.8
Shandong-Ev,2025-03-21_04:00,Shandong,1,235.681,0,0,17476.6
Shandong-Ev,2025-03-21_08:00,Shandong,0,0,1,0,12690.5
Shandong-Ev,2025-03-21_12:00,Shandong,1,514.299,0,0,12690.5
Shandong-Ev,2025-03-21_16:00,Shandong,1,1457.98,0,0,15040.1
Shandong-Ev,2025-03-21_20:00,Shandong,0,0,1,0,12690.5
Shandong-Ev,2025-04-11_00:00,Shandong,1,0,0,0,19154
Shandong-Ev,2025-04-11_04:00,Shandong,0,0,1,0,19056.1
Shandong-Ev,2025-04-11_08:00,Shandong,0,0,1,0,13671.7
Shandong-Ev,2025-04-11_12:00,Shandong,1,854.342,0,0,14684.7
Shandong-Ev,2025-04-11_16:00,Shandong,0,0,1,0,12690.5
Shandong-Ev,2025-04-11_20:00,Shandong,1,2010.08,0,0,19154
Shandong-Ev,2025-05-22_00:00,Shandong,1,0,0,0,16223.8
Shandong-Ev,2025-05-22_04:00,Shandong,0,0,1,0.00078,16202
Shandong-Ev,2025-05-22_08:00,Shandong,1,5.89202,0,0,14429.6
Shandong-Ev,2025-05-22_12:00,Shandong,1,854.342,0,0,16280.2
Shandong-Ev,2025-05-22_16:00,Shandong,0,0,1,0.019305,12690.5
Shandong-Ev,2025-05-22_20:00,Shandong,1,1493.73,0,0,16310.8
Shandong-Ev,2025-06-16_00:00,Shandong,1,850.597,0,0,15922.8
Shandong-Ev,2025-06-16_04:00,Shandong,1,235.681,0,0,16720.5
Shandong-Ev,2025-06-16_08:00,Shandong,1,5.89202,0,0,15546.3
Shandong-Ev,2025-06-16_12:00,Shandong,1,854.342,0,0,16280.1
Shandong-Ev,2025-06-16_16:00,Shandong,1,0,0,0,12690.5
Shandong-Ev,2025-06-16_20:00,Shandong,1,618.304,0,0,12690.5
Shandong-Ev,2025-07-22_00:00,Shandong,1,0,0,0,17243.9
Shandong-Ev,2025-07-22_04:00,Shandong,1,235.681,0,0,18052.5
Shandong-Ev,2025-07-22_08:00,Shandong,1,5.89202,0,0,12690.5
Shandong-Ev,2025-07-22_12:00,Shandong,1,440.828,0,0,12690.5
Shandong-Ev,2025-07-22_16:00,Shandong,1,209.918,0,0,12690.5
Shandong-Ev,2025-07-22_20:00,Shandong,1,1762.19,0,0,17331
Shandong-Ev,2025-08-19_00:00,Shandong,0,0,1,0,13312.1
Shandong-Ev,2025-08-19_04:00,Shandong,0,0,1,0,13290.4
Shandong-Ev,2025-08-19_08:00,Shandong,1,5.89202,0,0,13312.8
Shandong-Ev,2025-08-19_12:00,Shandong,1,854.342,0,0,16280.1
Shandong-Ev,2025-08-19_16:00,Shandong,1,0,0,0,12690.5
Shandong-Ev,2025-08-19_20:00,Shandong,1,163.593,0,0,13312.1
Shandong-Ev,2025-09-20_00:00,Shandong,1,1639.1,0,0,18904.6
Shandong-Ev,2025-09-20_04:00,Shandong,1,235.681,0,0,19767.5
Shandong-Ev,2025-09-20_08:00,Shandong,1,5.89202,0,0,13807.3
Shandong-Ev,2025-09-20_12:00,Shandong,0,0,1,0,12690.5
Shandong-Ev,2025-09-20_16:00,Shandong,0,0,1,0,12690.5
Shandong-Ev,2025-09-20_20:00,Shandong,1,154.576,0,0,12690.5
Shandong-Ev,2025-10-26_00:00,Shandong,0,0,1,0,13277.3
Shandong-Ev,2025-10-26_04:00,Shandong,0,0,1,0,13266.4
Shandong-Ev,2025-10-26_08:00,Shandong,1,5.89202,0,0,12690.5
Shandong-Ev,2025-10-26_12:00,Shandong,1,854.342,0,0,15378.6
Shandong-Ev,2025-10-26_16:00,Shandong,1,0,0,0,13783.2
Shandong-Ev,2025-10-26_20:00,Shandong,1,423.128,0,0,13335.3
Shandong-Ev,2025-11-19_00:00,Shandong,1,0,0,0,13288.1
Shandong-Ev,2025-11-19_04:00,Shandong,0,0,1,0,13266.4
Shandong-Ev,2025-11-19_08:00,Shandong,1,5.89202,0,0,12690.5
Shandong-Ev,2025-11-19_12:00,Shandong,1,472.315,0,0,13089.3
Shandong-Ev,2025-11-19_16:00,Shandong,1,0,0,0,12690.5
Shandong-Ev,2025-11-19_20:00,Shandong,1,883.397,0,0,13404.2
Shandong-Ev,2025-12-16_00:00,Shandong,1,0,0,0,14539.7
Shandong-Ev,2025-12-16_04:00,Shandong,0,0,1,0,14485.3
Shandong-Ev,2025-12-16_08:00,Shandong,0,0,1,0,12690.5
Shandong-Ev,2025-12-16_12:00,Shandong,1,854.342,0,0,15937
Shandong-Ev,2025-12-16_16:00,Shandong,0,0,1,0.019305,13543.9
Shandong-Ev,2025-12-16_20:00,Shandong,1,969.102,0,0,14583.2
Shanxi-Ev,2025-01-22_00:00,Shanxi,1,194.384,0,0,4440.45
Shanxi-Ev,2025-01-22_04:00,Shanxi,1,0,0,0,4411.79
Shanxi-Ev,2025-01-22_08:00,Shanxi,0,0,1,0,3886.45
Shanxi-Ev,2025-01-22_12:00,Shanxi,0,0,1,0,3886.45
Shanxi-Ev,2025-01-22_16:00,Shanxi,0,0,1,0,3886.45
Shanxi-Ev,2025-01-22_20:00,Shanxi,0,0,1,0,3714.52
Shanxi-Ev,2025-02-08_00:00,Shanxi,1,0,0,0,4239.86
Shanxi-Ev,2025-02-08_04:00,Shanxi,0,0,1,0,4239.86
Shanxi-Ev,2025-02-08_08:00,Shanxi,0,0,1,0,3714.52
Shanxi-Ev,2025-02-08_12:00,Shanxi,1,64.5154,0,0,3714.52
Shanxi-Ev,2025-02-08_16:00,Shanxi,1,30.7216,0,0,3714.52
Shanxi-Ev,2025-02-08_20:00,Shanxi,1,140.482,0,0,4248.35
Shanxi-Ev,2025-03-21_00:00,Shanxi,1,327.003,0,0,4927.42
Shanxi-Ev,2025-03-21_04:00,Shanxi,1,8.37191,0,0,4933.76
Shanxi-Ev,2025-03-21_08:00,Shanxi,1,1.7246,0,0,3714.52
